stars,review_body,language,processed_text,sentiment
1,Malísima se ha roto dos veces ya la cremallera....la usa un niño de Segundo de primaria...no es aconsejable su uso...solo para verla.,es,malísima roto cremallera niño primaria no aconsejable verla,enojado
1,"Los servidores sencillamente no dan a basto. Se cae constantemente, incluso lagazos uno detrás de otro (mi conexión a internet funciona perfectamente). Un completo despropósito. El envío fue correcto y llegó bien envuelto, pero es que no se puede jugar.",es,servidores sencillamente no basto cae constantemente lagazos conexión internet funciona perfectamente completo despropósito envío correcto envuelto no jugar,insatisfecho
1,"Después de instalarlo y probarlo todo funciona bien, pero al cabo de un tiempo te sale un mensaje que no puedes aprovechar toda la app si vives en Europa. Algo inaceptable para un producto que se vende para Europa",es,instalarlo probarlo funciona cabo tiempo sale mensaje no puedes aprovechar app vives europa inaceptable producto vende europa,insatisfecho
1,No ha llegado y me pongo en contacto con el vendedor y no contesta estafa.,es,no llegado pongo contacto vendedor no contesta estafa,enojado
1,"Las tuve q devolver, son demasiado pequeñas",es,tuve q devolver pequeñas,enojado
1,No calienta los hombros,es,no calienta hombros,enojado
1,El producto no se corresponde con la imagen que se vende. Abulta mucho y añade unos grosores en las esquinas que en ningún momento se indica y además afean el telefono. Procederé a su devolución.,es,producto no corresponde imagen vende abulta añade grosores esquinas momento indica afean telefono procederé devolución,enojado
1,"El diseño es muy bueno es comodo, pero los audifonos hacen interferencia un sonido agudo constante la calidad de los componentes no sirve",es,diseño muy comodo audifonos interferencia sonido agudo constante calidad componentes no sirve,insatisfecho
1,"no me ha gustado nada, la he usado y no he notada ninguna mejoría en la piel, de hecho, no me ha gustado porque parece que forma una película sobre el piel y la deja grasa, lo que hace que sude el doble y se note el brillo aún más",es,no gustado usado no notada mejoría piel no gustado forma película piel deja grasa sude doble note brillo,insatisfecho
1,El artículo no funciona correctamente. El vendedor me ha estado enredando para no devolver el producto. Una basura de producto. No lo vuelvo a comprar en la vida,es,artículo no funciona correctamente vendedor enredando no devolver producto basura producto no vuelvo comprar vida,enojado
1,No ha cumplido por q no me ha llegado según Amazon entregado pero no tengo noticias del envío más q el reembolso,es,no cumplido q no llegado amazon entregado no noticias envío q reembolso,enojado
1,"No se ajusta el producto anunciado al productor enviado. Creo que hay un error en compuesto del material del producto anunciado , aunque el producto es bueno",es,no ajusta producto anunciado productor enviado error compuesto material producto anunciado producto,enojado
1,"No conecta a 4g ni sirve como punto de acceso a Internet, decepcionante",es,no conecta g sirve punto acceso internet decepcionante,enojado
1,"Nunca me llegó reclamé y me devolvieron el dinero, se equivocó el transportista de direccion esto es todo , la compré por otro lado",es,nunca reclamé devolvieron dinero equivocó transportista direccion compré,enojado
1,Me duró muy poco. Consejo: comprad los recambios originales. Todo lo barato es caro.,es,duró muy poco consejo comprad recambios originales barato caro,enojado
1,"Se despega a los dos dias y pierdes el tactil en todo el borde,cuesta escribir y bajar barra de notificaciones",es,despega pierdes tactil borde cuesta escribir bajar barra notificaciones,enojado
1,"No me ha llegado aún, la fecha de entrega era el 14 de marzo, ya lo he reclamado una vez, y a fecha de hoy 26 de marzo, sigo sin recibirlo.",es,no llegado fecha entrega marzo reclamado fecha marzo sigo recibirlo,enojado
1,"Quise cancelar la suscripción y no me dejo. No me llego el primero todavía, intente cancelar el segundo y me dicen que está viniendo...",es,quise cancelar suscripción no dejo no llego intente cancelar viniendo,enojado
1,"Llevo desde noviembre en espera de recibir el producto, sin respuesta del vendedor... un timo! Sin respuesta ninguna. Miserables, ladrones, Cabrones!",es,llevo noviembre espera recibir producto respuesta vendedor timo respuesta miserables ladrones cabrones,enojado
1,"Supuestamente es una bombilla LED con una duración, según ellos, de al menos 11 años, sin embargo tras 7 meses de uso (la compré en septiembre de 2018), ya no funciona. Se apaga sola, cambia de color, y ya no emite luz blanca, solo luz de color verde o morado. Respecto a la instalación tampoco fue sencilla. La app para controlar la bombilla recomienda usar los servidores alemanes (si estás en España) pero luego solo es posible controlar la bombilla si está usando los servidores chinos. En resumen, mala compra.",es,supuestamente bombilla led duración años meses compré septiembre no funciona apaga cambia color no emite luz blanca luz color verde morado instalación sencilla app controlar bombilla recomienda servidores alemanes estás españa controlar bombilla usando servidores chinos resumen mala compra,enojado
1,"Se ha usado la funda durante un mes (eso sí, era agosto), pero no estaba a pleno sol, sino un lugar donde aunque estaba a la interperie no le daba el sol todo el día. La funda ha perdido el color y se ha vuelto frágil. La funda con el viento se había movido y fui a recolocarla y se rajó, sin esfuerzo (como cuando una tela se vuelve frágil por la lejía, o en este caso por el sol). Ahora la funda es inservible, después de un mes. Muy descontento, no la aconsejo.",es,usado funda mes agosto no pleno sol lugar interperie no daba sol funda perdido color vuelto frágil funda viento movido recolocarla rajó esfuerzo tela vuelve frágil lejía caso sol funda inservible mes muy descontento no aconsejo,enojado
1,"es de marca generico , el producto en si , esta muy bien . mas que nada para lo basico , recomiendo uno de mejor calidad si lo que buscas es algo mas profecional . cumple con los estandares minimos de calidad",es,marca generico producto muy basico recomiendo mejor calidad buscas profecional cumple estandares minimos calidad,positivo
1,"Antes de nada decir que soy un mañanas con los teléfonos y un experto en romper y colocar protectores de pantalla y este no sólo no cubre la pantalla además se pega sólo por los lados y ay zonas de la pantalla en las que ay que pulsar 2 veces además de que deja un reborde muy incómodo en los laterales a todo esto añadir que me llegó tarde, lo único bueno que tengo que decir de este protector esq se ajusta bien con la carcasas en resumen no recomiendo su compra",es,mañanas teléfonos experto romper colocar protectores pantalla no no cubre pantalla pega lados ay zonas pantalla ay pulsar deja reborde muy incómodo laterales añadir único protector esq ajusta carcasas resumen no recomiendo compra,enojado
1,cuando se calienta gotea al dejarla usando el soporte. es una pistola muy potente se calienta muy rápido pero demasiado. preferiría haber comprado otra de menos potencia y desde luego que no goteara.,es,calienta gotea dejarla usando soporte pistola muy potente calienta muy rápido preferiría comprado potencia no goteara,insatisfecho
1,Nunca llego y me ignoraron los vendedore,es,nunca llego ignoraron vendedore,enojado
1,"Es resistente y los materiales parecen de buena calidad (he tenido otros más endebles). Es muy fácil de usar (on/off). Las mediciones son bastante rápidas y parecen bastante exactas (no se puede calibrar y no he comprobado su precisión exacta). PROBLEMA: Empezó funcionando correctamente, pero al cabo de 1 mes y pico (acabado el periodo de devolución) empezó a ""comerse"" las pilas (pilas de calidad, la marca del conejito), si dejo la pila puesta en el termómetro después de usarlo, al día siguiente no enciende porque está completamente gastada, le pongo una pila nueva y ya funciona, así q hay q quitar la pila tras cada uso, un engorro (ya he gastado casi tanto en pilas como en el termómetro), no lo recomiendo.",es,resistente materiales parecen calidad endebles muy fácil on off mediciones rápidas parecen exactas no calibrar no comprobado precisión exacta problema empezó funcionando correctamente cabo mes pico acabado periodo devolución empezó comerse pilas pilas calidad marca conejito dejo pila puesta termómetro usarlo no enciende completamente gastada pongo pila funciona q q quitar pila engorro gastado pilas termómetro no recomiendo,insatisfecho
1,No funciona el infrarrojo. He devuelto el producti,es,no funciona infrarrojo devuelto producti,enojado
1,"Me llego una silla rota y tuve que reclamar bastante para que me mandaran una silla en buen estado, eso si, previo envio de la mia antes...El proceso duró 1 mes aproximadamente...",es,llego silla rota tuve reclamar mandaran silla previo envio proceso duró mes,insatisfecho
1,segunda vez que he pedido dos telefonos y vienen sin el precinto de garantia y protectores quitados,es,pedido telefonos vienen precinto garantia protectores quitados,enojado
1,Mandaron un producto defectuoso y muchos problemas para devolverlos y más para que te devuelvan el dinero. Unos sinvergüenzas,es,mandaron producto defectuoso problemas devolverlos devuelvan dinero sinvergüenzas,enojado
1,"Nadie me da una explicación, pero el pedido no lo he recibido",es,explicación pedido no recibido,enojado
1,2 días le ha durado a mi perra,es,durado perra,enojado
1,Hace un mes que hice el pedido y no sé nada de él Tendré que anular el pedido,es,mes hice pedido no sé tendré anular pedido,enojado
1,No es lo que había pedido os habéis equivocado,es,no pedido habéis equivocado,enojado
1,"Bonita pero no duró ni un mes, no merece la pena.",es,bonita no duró mes no merece pena,insatisfecho
1,"Me venía una silla con un golpe y la mesa coja, la descambio y me viene como si hubiese estado de exposición en peor estado y sucia. Hago muchos pedidos por aquí y nunca he visto nada igual. Por supuesto se lo llevaron y me devolvieron el dinero.",es,venía silla golpe mesa coja descambio viene hubiese exposición peor sucia pedidos nunca visto llevaron devolvieron dinero,enojado
1,Me mandaron otro producto se niegan hacerme remplazo,es,mandaron producto niegan hacerme remplazo,enojado
1,No ha pasado ni un año y el producto ha dejado de funcionar de repente. Ahora no se a quien reclamar. se supone que hay una garantia de 2 años. No lo aconsejo pues no tiene muchas horas de uso y salio defectuoso.,es,no año producto dejado funcionar no reclamar supone garantia años no aconsejo no horas salio defectuoso,enojado
1,Estos test dan línea de evaporación,es,test línea evaporación,contento
1,Tiene buena luz para pequeños trabajos lo malo esque la llevaba en el baul de la moto para emergencias y me ha durado una tarde. Un chasco. Pésimo material de plástico. Mejor algo mas robusto.,es,luz pequeños trabajos malo esque llevaba baul moto emergencias durado chasco pésimo material plástico mejor robusto,insatisfecho
1,"Estoy muy disgustado con el servicio de amazon en cuanto a este articulo, lo recibí dentro del paquete, si, pero desprecintado y abierto, sin el código para canjear el viaje, por lo que me dispuse a devolverlo. Ha pasado casi un mes y todavia estoy esperando el reembolso o que se pongan en contacto conmigo.",es,muy disgustado servicio amazon articulo recibí paquete desprecintado abierto código canjear viaje dispuse devolverlo mes esperando reembolso pongan contacto,enojado
